Product,Varientid,Product_Title,Description,Type,Vendor,Tags,Weight,SKU,Processing_time,Slug,Price,Compare_price,Cost,Quantity,Recommended_price,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value",Category,"Variant Barcode"
752,753,"Large Teal & Purple Ribbon Retractable Charm Bracelet","<p>This teal and purple awareness retractable charm bracelet features a 3/4 inch large ribbon charm. Three additional 3/8 inch charms decorate the bracelet and read, ""Hope,"" ""Faith,"" and ""Love."" The sterling silver-plated bangle bracelet has pretty knot style accents and are adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Teal-Purple, Generic, GiftOption_Yes, product-type_Bracelets, Teal & Purple Ribbon - Re",0.045359237,RE-BR-01-32,,large-teal-purple-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Teal & Purple Ribbon",'8945091228945
753,754,"Autism Touches Us All Retractable Charm Bracelets","<p>This Autism Touches Us All retractable charm bracelet has a 1 inch by 1 inch silver heart charm with a cute design of puzzle pieces and hands and the words ""Autism Touches Us All"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated bangle bracelets have pretty knot style accents and are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"Autism - Wholesale, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Wholesale ",0.008981128926,RE-BR-01AT,,autism-touches-us-all-retractable-charm-bracelets,5,,5,19,18.99,"Package Quantity","1 Bracelet",,,,,"Autism Ribbon",'849228091366
754,755,"Christian Fish Cross Symbol Retractable Charm Bracelet",<p>This,"Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Religious - Retail, shape_Cros",0.008981128926,RE-BR-03-R,,christian-fish-cross-symbol-retractable-charm-bracelet,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,Religious,'849228021615
755,756,"Large Autism Puzzle Piece Retractable Bracelets","<p>This Large Autism Puzzle Piece retractable charm bracelet has a 1 inch by 1 inch silver puzzle piece charm along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated bangle bracelets have pretty knot style accents and are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"Autism - Wholesale, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, GiftOption_Yes, product-type_Bracelets, Puzzle Piece, Whole",0.008981128926,RE-BR-04-2,,large-autism-puzzle-piece-retractable-bracelets,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Autism Ribbon",'849228092394
756,757,"Let Your Faith Be Bigger Than Your Fear Retractable Charm Bracelet",<p>This,"Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Religious - Retail, shape_Squa",0.008981128926,RE-BR-04-R,,let-your-faith-be-bigger-than-your-fear-retractable-charm-bracelet,5,,5,500,15.99,"Package Quantity","1 Bracelet",,,,,,'849228001440
757,758,"Blessed, Hope, Faith, and Love Cross Retractable Charm Bracelet",<p>This,"Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Religious - Retail, shape_Cros",0.008981128926,RE-BR-05-R,,blessed-hope-faith-and-love-cross-retractable-charm-bracelet,5,,5,500,15.99,"Package Quantity","1 Bracelet",,,,,Religious,'849228015263
758,759,"Zebra Print Ribbon Retractable Charm Bracelet","<p>This black and white zebra print ribbon retractable charm bracelet has a 1/2 inch zebra print ribbon charm along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated bangle bracelet has pretty knot style accents and is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, clearance_No, color_Black-White, GiftOption_Yes, product-type_Bracelets, walmart, Wholesale Merchandise Shop: Bracelet",0.045359237,RE-BR-06-31,,zebra-print-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,Title,"Default Title",,,,,"Zebra Ribbon",'849228091397
759,760,"It Takes a Big Heart Retractable Charm Bracelet","<p>This teacher appreciation retractable charm bracelet has a 1 inch by 1 inch silver heart charm with the words ""It Takes a Big Heart to Help Shape Little Minds"" along with three silver charms of an ABC book, an apple and a school house. The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Teacher/School - Retail, walma",0.008981128926,RE-BR-06-TS,,it-takes-a-big-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,,'810003043597
760,761,"I Love My Teacher Retractable Charm Bracelet","<p>This I Love My Teacher retractable charm bracelet has a silver heart charm with a red heart and the words ""I Love My Teacher"" that is 3/4 inch tall by 3/4 inch wide along with three other silver charms showing teacher appreciation -- a box of crayons, a school bus and an ABC charm. The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Teacher/School - Retail, walma",0.008981128926,RE-BR-08-TS,,i-love-my-teacher-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,Teacher/School,'849228098235
761,762,"Love My Rescue Dog Retractable Charm Bracelets","<p>This I Love My Rescue Dog","Wholesale Merchandise Shop",vendor-unknown,"Animal - Wholesale, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Wholesale ",0.0226796185,RE-BR-10-P,,love-my-rescue-dog-retractable-charm-bracelets,5,,5,999,18.99,Title,"Default Title",,,,,Animal,'8945091238883
762,763,"Believe Purple Ribbon Awareness Retractable Charm Bracelet","<p>This believe purple ribbon retractable charm bracelet has a 3/4 inch diameter silver charm with the word ""Believe"" where the ""L"" is a purple ribbon and a pretty stitching style trim design around the edge of the charm along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Purple, Generic, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, walmar",0.008981128926,RE-BR-117-4,,believe-purple-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Purple Ribbon",'849228070934
763,764,"Live Love Rescue Retractable Charm Bracelets",<p>This,"Wholesale Merchandise Shop",vendor-unknown,"Animal - Wholesale, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Wholesale ",0.0226796185,RE-BR-12-P,,live-love-rescue-retractable-charm-bracelets,5,,5,999,18.99,Title,"Default Title",,,,,,'8945091238937
764,765,"Circle Childhood Cancer Awareness Retractable Charm Bracelet","<p>This Childhood Cancer awareness charm bracelet has a round silver ring with a gold ribbon hanging in the center and the words ""Childhood Cancer Awareness"" around the outside","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, Childhood Cancer, Childhood Cancer Awareness Bracelets, Childhood Cancer Merchandise, clearance_No, color_G",0.008981128926,RE-BR-126-11CC,,circle-childhood-cancer-awareness-retractable-charm-bracelet,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Gold Ribbon",'849228032642
765,766,"Suicide Awareness Hanging Ribbon Retractable Charm Bracelets","<p>Our suicide awareness retractable charm bracelet features a 3/4 inch in diameter circular charm with a teal and purple hanging ribbon. The bracelet includes three additional charms that read, ""Hope,"" ""Faith,"" and ""Love."" This sterling silver-plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. The bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Teal-Purple, GiftOption_Yes, product-type_Bracelets, Suicide Awareness, Teal & Purple R",0.045359237,RE-BR-126-32SA,,pack-of-12-suicide-awareness-hanging-ribbon-retractable-charm-bracelets-12-bracelets,5,,5,999,18.99,Title,"Default Title",,,,,,'8945091228884
766,767,"Childhood Cancer Awareness Heart Retractable Bracelet","<p>This Childhood Cancer awareness charm bracelet has a 3/4 inch by","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, Childhood Cancer, Childhood Cancer Awareness Bracelets, Childhood Cancer Merchandise, clearance_No, color_G",0.008981128926,RE-BR-129-11CC,,childhood-cancer-awareness-heart-retractable-bracelet,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Gold Ribbon",'849228032635
767,768,"Suicide Awareness Heart Charm Retractable Bracelets","<p>Our suicide awareness retractable charm bracelet features a 3/4 inch by 3/4 inch silver heart charm. The charm is detailed with a teal and purple ribbon and the words, ""Suicide Awareness."" Three additional 3/8 inch diameter charms decorate the bracelet and read, ""Hope,"" ""Faith,"" and ""Love."" This sterling silver-plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. The bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Teal-Purple, GiftOption_Yes, product-type_Bracelets, Suicide Awareness, Teal & Purple R",0.0226796185,RE-BR-129-32SA,,pack-of-12-suicide-awareness-heart-charm-retractable-bracelets-12-bracelets,5,,5,999,18.99,Title,"Default Title",,,,,,'8945091228907
768,769,"Rainbow Infinity Retractable Charm Bracelet","<p>This LGBTQ pride retractable charm bracelet features a 3/4 inch by 1/4 inch wide rainbow infinity charm. The bracelet includes three additional 3/8 inch in diameter charms that read, ""Hope,"" ""Faith,"" and ""Love."" The sterling silver-plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. The bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Rainbow, Generic, GiftOption_Yes, product-type_Bracelets, Rainbow - Retail, walmart, Wh",0.045359237,RE-BR-132-RB,,rainbow-infinity-retractable-charm-bracelet-1-bracelet-retail,5.25,,5.25,500,18.99,Title,"Default Title",,,,,"Gay Pride",'8945091228242
769,770,"Autism Owl Puzzle Piece Retractable Charm Bracelets","<p>This autism owl retractable charm bracelet has a colorful 7/8 inch by 5/8 inch owl shaped charm with a puzzle piece design along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"Autism - Wholesale, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Multicolored, Generic, GiftOption_Yes, product-type_Bracelets, Whol",0.008981128926,RE-BR-134-2,,autism-owl-puzzle-piece-retractable-charm-bracelets,5,,5,497,18.99,"Package Quantity","1 Bracelet",,,,,"Autism Ribbon",'810003043337
770,771,"Crystal Pink Ribbon Retractable Charm Bracelet","<p>This crystal pink ribbon retractable charm bracelet has a 1/2 inch by 1/4 inch crystal pink ribbon charm and three 3/8 inch diameter silver word charms that say ""Hope Faith Love"". This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, Bracelets, clearance_No, color_Pink, Generic, GiftOption_Yes, Pink Ribbon - Retail, product-type_Bracelets, walmart, Wholesale Merchandise Shop: B",0.045359237,RE-BR-139-1,,crystal-pink-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,Title,"Default Title",,,,,"Pink Ribbon",'8945091222196
771,772,"Dog Mom Retractable Charm Bracelet","<p>This dog mom charm retractable style bracelet makes a great gift for a new puppy owner. The bracelet has a","Wholesale Merchandise Shop",vendor-unknown,"Animal - Retail, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, walmart, Whol",0.0226796185,RE-BR-17-P,,dog-mom-retractable-charm-bracelet,5,,5,500,18.99,Title,"Default Title",,,,,Animal,'8945091239378
772,773,"Lung Cancer White Ribbon Retractable Bracelet","<p>This lung cancer white ribbon retractable charm bracelet has a 3/4 inch white ribbon charm with the words ""Lung Cancer"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_White, GiftOption_Yes, Lung Cancer, Lung Cancer Awareness Ribbons, Lung Cancer Ribbon B",0.008981128926,RE-BR-29-15LC,,lung-cancer-white-ribbon-retractable-bracelet-1-bracelet-retail,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"White Ribbon",'810003042019
773,774,"Domestic Violence Ribbon Retractable Charm Bracelets","<p>This Domestic Violence awareness purple ribbon retractable charm bracelet has a 3/4 inch purple ribbon charm with the words ""Domestic Violence"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, clearance_No, color_Purple, Domestic Violence Awareness Ribbons, Domestic Violence Ribbon Bracelets, GiftOption_Yes, P",0.008981128926,RE-BR-29-4DV,,pack-of-12-domestic-violence-ribbon-retractable-charm-bracelets-12-bracelets,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,,'810003042064
774,775,"Leukemia Ribbon Retractable Charm Bracelet","<p>This Leukemia ribbon retractable charm bracelet has a 3/4 inch orange ribbon charm with the word ""Leukemia"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Orange, GiftOption_Yes, Leukemia, Orange Ribbon - Retail, product-type_Bracelets, walma",0.045359237,RE-BR-29-5LK,,leukemia-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Orange Ribbon",'8945091223346
775,776,"AIDS Red Ribbon Retractable Charm Bracelet","<p>This AIDS red ribbon retractable charm bracelet has a 3/4 inch red ribbon charm with the word ""AIDS"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"AIDS/HIV, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Red, GiftOption_Yes, product-type_Bracelets, Red Ribbon - Retail, walmart, Wh",0.045359237,RE-BR-29-6AI,,aids-red-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,Title,"Default Title",,,,,"Red Ribbon",'849228092509
776,777,"Small Autism Puzzle Piece Retractable Bracelets","<p>This small autism puzzle piece retractable charm bracelet has a 1/2 inch by 1/2 inch silver puzzle piece charm along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated bangle bracelets have pretty knot style accents and are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"Autism - Wholesale, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, GiftOption_Yes, product-type_Bracelets, Puzzle Piece, Whole",0.008981128926,RE-BR-43-2,,small-autism-puzzle-piece-retractable-bracelets,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Autism Ribbon",'849228092417
777,778,"Together Pink Ribbon Breast Cancer Retractable Charm Bracelet","<p>This lovely, pink ribbon breast cancer awareness, retractable bracelet includes a 7/8 inch tall ""We're In This Together"" heart-shaped charm. Three additional 3/8 inch in diameter charms decorate the bangle, displaying the inspiring words, ""Hope,"" ""Faith,"" and ""Love."" The bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Pink, Generic, GiftOption_Yes, Pink Ribbon - Retail, product-type_Bracelets, walmart, w",0.045359237,RE-BR-82-1,,together-pink-ribbon-breast-cancer-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Pink Ribbon",'8945091227122
778,779,"Love Hope Cure Pink Ribbon Retractable Charm Bracelet","<p>This pink ribbon retractable charm bracelet has a 7/8 inch by 7/8 inch silver heart charm with the words ""Love Hope Cure"" with a pink heart and a pink ribbon. This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, Bracelets, clearance_No, color_Pink, Generic, GiftOption_Yes, Pink Ribbon - Retail, product-type_Bracelets, walmart, Wholesale Merchandise Shop: B",0.045359237,RE-BR-86-1,,love-hope-cure-pink-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Pink Ribbon",'8945091221793
779,780,"Love Hope Cure Purple Ribbon Retractable Charm Bracelet","This purple ribbon awareness, retractable, charm bracelet was designed with your cause in mind. This purple ribbon, retractable, charm bracelet was designed with your cause in mind. The awareness bracelet has a 7/8 inch by 7/8 inch silver heart charm decorated with the words ""Love Hope Cure."" The design incorporates a purple heart in the word ""love"" and purple ribbon in the word ""hope."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches. This is a wholesale pack that contains 12 bracelets.","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, Bracelets, clearance_No, color_Purple, Generic, GiftOption_Yes, product-type_Bracelets, Purple Ribbon - Retail, walmart, Wholesale Merchandise Sho",0.045359237,RE-BR-86-4,,love-hope-cure-purple-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Purple Ribbon",'8945091226989
780,781,"Autism Puzzle Heart Retractable Bracelets","<p>These autism puzzle piece heart retractable charm bracelets have a 1 inch by 1 inch silver heart charm with a pretty puzzle piece design along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"Autism - Wholesale, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, Wholesale ",0.008981128926,RE-BR-94-2,,autism-puzzle-heart-retractable-bracelets,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Autism Ribbon",'849228073003
781,782,"Multi Paw Print Pattern Retractable Charm Bracelet","<p>This heart charm retractable style bracelet makes a great gift for that pet lover.","Wholesale Merchandise Shop",vendor-unknown,"Animal - Retail, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, walmart, Whol",0.0226796185,RE-BR-94-P,,multi-paw-print-pattern-retractable-charm-bracelet,5,,5,999,18.99,Title,"Default Title",,,,,Animal,'8945091238951
782,783,"Silver Heart w/Black Paw Print Retractable Charm Bracelet",<p>This,"Wholesale Merchandise Shop",vendor-unknown,"Animal - Retail, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, walmart, Whol",0.0226796185,RE-BR-95-P,,silver-heart-w-black-paw-print-retractable-charm-bracelet,5,,5,999,18.99,Title,"Default Title",,,,,Animal,'8945091238975
783,784,"Pink Ribbon Retractable Charm Breast Cancer Bracelet with Be Strong Charm","<p>Our pink ribbon breast cancer awareness retractable charm bracelet has a 1-inch by 1-inch charm featuring a pink ribbon, and the words ""Be Strong."" Additionally, three 3/8 inch diameter charms decorate the rest of the bangle, displaying the inspiring words ""Hope,"" ""Faith,"" and ""Love."" This sterling silver plated bangle bracelet has delicate knot style accents. It is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, Breast Cancer, clearance_No, color_Pink, GiftOption_Yes, Pink Ribbon - Retail, product-type_Bracelets, walm",0.045359237,RE-BR-97-1BS,,pink-ribbon-retractable-charm-breast-cancer-bracelet-with-be-strong-charm-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,"Pink Ribbon",'8945091227085
784,785,"Pink Ribbon Retractable Charm Bracelet with Never Give Up Charm","Our pink ribbon awareness, retractable bracelet includes an inspiring 1-inch by 1-inch ""Never Give Up"" charm, and 3/8 inch charms that read, ""Hope Love Faith."" Our pink ribbon awareness, retractable bracelet includes an inspiring 1-inch by 1-inch ""Never Give Up"" heart-shaped charm. Three additional 3/8 inch in diameter silver charms decorate the bracelet, reading ""Hope,"" ""Faith,"" and ""Love."" This sterling silver plated bracelet has minimal knot style accents. The bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches.","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Pink, Generic, GiftOption_Yes, Pink Ribbon - Retail, product-type_Bracelets, walmart, w",0.045359237,RE-BR-97-1NGU,,pink-ribbon-retractable-charm-bracelet-with-never-give-up-charm-1-bracelet-retail,5,,5,500,18.99,Title,"Default Title",,,,,"Pink Ribbon",'8945091227108
785,786,"Live Laugh Love Pink Ribbon Retractable Charm Bracelet","<p>This ""Live Laugh Love"" pink ribbon retractable charm bracelet displays an 1 inch by 1 inch heart charm that includes beautiful pink ribbons. The bracelet also features three 3/8 inch diameter silver word charms that say ""Hope,"" ""Faith,"" ""Love."" The sterling silver-plated wire retractable bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Pink, Generic, GiftOption_Yes, Pink Ribbon - Retail, product-type_Bracelets, walmart, w",0.045359237,RE-BR-B05-1L,,live-laugh-love-pink-ribbon-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,Title,"Default Title",,,,,"Pink Ribbon",'8945091230993
786,787,"You Had Me At Woof Retractable Charm Bracelet","<p>This You Had Me At Woof charm retractable style bracelet makes a great gift for a new puppy owner. The bracelet has a 1 inch silver heart charm that says ""You Had Me At Woof""","Wholesale Merchandise Shop",vendor-unknown,"Animal - Retail, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Silver, Generic, GiftOption_Yes, product-type_Bracelets, walmart, Whol",0.0226796185,RE-BR-B06-P,,you-had-me-at-woof-retractable-charm-bracelet,5,,5,999,18.99,Title,"Default Title",,,,,,'8945091238906
787,788,"Down Syndrome Heart Retractable Charm Bracelets","<p>This Down syndrome awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a blue and yellow ribbon and the words ""Down Syndrome Awareness"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"Blue & Yellow Ribbon - Wholesale, bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Blue-Yellow, Down Syndrome, Down Syndrome Awareness R",0.008981128926,RE-BR-HRT-10DS,,down-syndrome-heart-retractable-charm-bracelets,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,,'849228093087
788,790,"Prostate Cancer Heart Retractable Charm Bracelet","<p>This Prostate Cancer awareness heart charm retractable bracelet has a 5/8 inch by 5/8 inch pretty silver heart charm with the words ""Prostate Cancer Awareness"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" This sterling silver plated wire bangle bracelet is adjustable in size by squeezing or stretching the slide mechanism design. This bracelet is 8 1/2 inches. </p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, clearance_No, color_Light Blue, GiftOption_Yes, Light Blue Ribbon - Retail, product-type_Bracelets, Prostat",0.045359237,RE-BR-HRT-12PC,,prostate-cancer-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,999,18.99,Title,"Default Title",,,,,,'8945091223384
789,791,"Cerebral Palsy Heart Retractable Charm Bracelet","<p>This Cerebral Palsy awareness retractable charm bracelet has a 5/8 inch by 5/8 inch silver heart charm with a green ribbon and the words ""Cerebral Palsy Awareness"" along with three 3/8 inch diameter silver word charms that say ""Hope Faith Love."" The sterling silver plated wire bangle bracelets are adjustable in size by squeezing or stretching the slide mechanism design. Each bracelet is 8 1/2 inches.</p>","Wholesale Merchandise Shop",vendor-unknown,"bracelet-style_Bangle, bracelet-style_Charm, bracelet-style_Retractable, Bracelets, Cerebral Palsy, clearance_No, color_Green, GiftOption_Yes, Green Ribbon - Retail, product-type_Bracelets, w",0.2490222111,RE-BR-HRT-13CP,,cerebral-palsy-heart-retractable-charm-bracelet-1-bracelet-retail,5,,5,500,18.99,"Package Quantity","1 Bracelet",,,,,"Green Ribbon",'849228093063
